business_id,rating,longitude,latitude,Address
ieDFyMldCa6oGvN6ypZqjA,4.0,-95.398359,29.725551,1515 Bissonnet StMuseum DistrictHouston, TX 77005
PE87CZpK2rUDSwTXD9NS_w,3.0,-86.858594,40.417906,2 Sagamore Pkwy NLafayette, IN 47904
Tqa0-zrgmV11iQCgxDmn1A,4.0,-120.6630795,35.278799,1137 Garden StSan Luis Obispo, CA 93401
yC-i4cPTsb9zI-BKaDXnWg,2.0,-88.243664,40.1176712,205 N Neil StChampaign, IL 61820
UD53ctuW9lneGL13N7GoZA,3.5,-71.0930143,42.36324,600 Technology SqKendall Square/MITCambridge, MA 02139
PTeLIlZ0L4x99QynDms0lA,5.0,-79.0558445,35.9131996,7 Mariakakis PlzChapel Hill, NC 27514
0PnSAQI-Hjkttz4CnJ8wbw,4.0,-76.9216092,38.9574559,5508 Kenilworth AveRiverdale, MD 20737
Ci-Lqfacr2OHg6OwHEloSg,3.0,-117.234036,32.877083,9500 Gilman DrLa Jolla, CA 92093
xhvW44uHfv-sgQiJLx94iQ,4.0,-79.0541353,35.9248352,764 Martin Luther King Jr BlvdChapel Hill, NC 27514
yVxbR8zwjWp3NH6aJrSVmw,4.0,-122.297397,47.661719,2728 NE 45th StUniversity DistrictSeattle, WA 98105
l9Gp9GlyWgT57pUQVLvoug,3.0,-75.198948,39.955642,3801 Chestnut StUniversity CityPhiladelphia, PA 19104
KrFjh__SDUyJ8jeyldkeFA,2.5,-73.6913843,42.7314888,200 BroadwaySte 2Troy, NY 12180
VFslQjSgrw4Mu5_Q1xk1KQ,4.0,-122.1630475,37.442975,529 Alma StPalo Alto, CA 94301
33_97u22YKjv-QLkKUlXJg,4.5,-76.9390373,38.963723,6215 Baltimore AveRiverdale, MD 20737
cyeLERLklDlTFSGLj5N7xQ,3.5,-84.3876327,33.7764733,Tech SquareMidtownMidtownAtlanta, GA 30308
8DwDpMO5AFm4gB9sQgLPBg,2.5,-71.093904,42.3664891,222 BroadwayKendall Square/MITCambridge, MA 02139
kRK1MMD8sRvoDP4EdygEiA,3.0,-74.5927047729,40.3355534674,11 Schalks Crossing RdSte 613Plainsboro, NJ 08536
IcLm9Z1zphLnzUvrFK6aiA,3.5,-75.1782266,39.9518181,123 S 23rd St1st FlRittenhouse SquarePhiladelphia, PA 19103
-OHi0FOlVjVkdOhJQdTNOA,5.0,-79.954613,40.436508,418 Semple StOaklandPittsburgh, PA 15213
8yKr1IvQPnLLK6iRpd0Few,3.5,-73.759039,42.746176,185 Old Loudon RdLatham, NY 12110
S3QD3NEjczUXDb7qN9UOCg,4.0,-120.652987,35.287263,1631 Monterey StSan Luis Obispo, CA 93401
CVpKlqrjYCyjxnlkBCUK5A,3.0,-122.2584809,37.8656517,2467 Telegraph AvenueTelegraph AveBerkeley, CA 94704
6uc5h32bXZ7dQQ5xOeurnA,3.0,-71.1188228,42.3735514,1384 Massachusetts AveHarvard SquareCambridge, MA 02138
Q81Xj-eCVxi8mttVMn2UiQ,4.0,-75.201396,39.954261,3925 Walnut StUniversity CityPhiladelphia, PA 19104
IzY2Dgq9VG9L_odPVkzQqg,1.0,-73.954245,40.812228,416 W 126th StHarlemNew York, NY 10027
lW9v4mHbSRVwlHSTk9hSCg,1.0,-80.5087867,43.4389902,324 Highland Road WKitchener, ON N2M 5G2
Q8oXUks0GYAjz4EZ_neQ_Q,2.5,-76.490933,42.483327,40 Catherwood RdIthaca, NY 14850
JXrppn1wanENxgd6CVt9nA,5.0,-88.246989,40.099626,1401 S State StChampaign, IL 61820
Dv3MJIreiNRa6iuLe_yfkg,3.5,-76.477281,42.479743,23 Cinema DrSte CIthaca, NY 14850
mh9IzS3UX_F52pzuQxmHfQ,4.5,-79.057863,35.93203,Near Martin Luther King Jr Blvd and Airport DrChapel Hill, NC 27599
fq5AGPmKcjOIYwtm_fnNHQ,4.5,-75.194152,39.95906,3617 Lancaster Ave1st FlPowelton VillagePhiladelphia, PA 19104
TyDle42ASOpi5Z7Sc3l28g,4.0,-118.4491396,34.0731552,Ucla Campus200 De Neve DrWestwoodLos Angeles, CA 90024
mrIxMIVGqiARIsU23NQHLA,4.0,-118.2740891,34.0311448,2234 S Figueroa StSouth Los AngelesLos Angeles, CA 90015
Pk8IEhv2o0VI7avWndDuXw,3.5,-86.9232229,40.4532825,1185 Sagamore Pkwy WWest Lafayette, IN 47906
X1ICIZHZqdFQczzdSMerFw,3.0,-117.6951087,34.0952013,5091 Richton StMontclair, CA 91763
p0VLfAQRXLAS_83etfe0GA,4.5,-71.0966172,42.3638347,93 Windsor StKendall Square/MITCambridge, MA 02139
S_xSSU0IbNGFwOUTHFNtpA,3.0,-72.5134193,42.3757659,321 Main StAmherst, MA 01002
FhL1HJfAIk8BU9H6q7HxYQ,3.5,-117.2357297,32.8741609,9500 Gilman DrDept 1La Jolla, CA 92093
ga25nFjxOwYxb17n2l7GUQ,5.0,-79.068915,35.910267,300 E Main StCarrboro, NC 27510
wMKJxxh_agN85A54BdX79Q,4.0,-73.701162,42.7226176,1297 BroadwayWatervliet, NY 12189
qB8D8KlvcWfwoREPIICO1w,4.5,-72.505525,42.373108,360 College StAmherst, MA 01002
GjF9aSQzK1k_1nQfjCkb9w,4.0,-122.2584635,37.8648302,2510 Telegraph AveTelegraph AveBerkeley, CA 94704
gU2En1DaXg6cRWE0-Tb8Yw,2.0,-71.4009616,41.8298347,288 Thayer StCollege HillProvidence, RI 02906
TKkKRrMcP0R_VPO8QKR7YQ,4.0,-79.0722608,35.9111389,101 E Weaver StCarrboro, NC 27510
cXjr3JfZuNvKLC8JWOPE2Q,5.0,-79.9227888,40.4341646,2017 Murray AveSquirrel HillPittsburgh, PA 15217
LYdoHmDxPEN8KokfR_2C5w,4.0,-71.0919319,42.3644579,Technology SquareKendall Square/MITCambridge, MA 02238
_Ee3w-GvLi5CCjpauRIepA,5.0,-95.3971624,29.7070648,1515 Holcombe BlvdMedical CenterHouston, TX 77030
TZb3l8Za-V_fVlTlX1JYdg,2.0,-73.9575329,40.8116485,1290 Amsterdam AveHarlemNew York, NY 10027
v0ZeYsUI4nDM1Bpokj9ysg,3.0,-122.3131796,47.6583576,4201 University Way NEUniversity DistrictSeattle, WA 98105
jI4yOYZ7nZt1Yv_9GolxYg,3.5,-71.1209446,42.3724175,91 Winthrop StHarvard SquareCambridge, MA 02138
T91XfCQKgvg9KsZnrLexig,1.0,-73.9656602,40.8039211,535 W 110th StSte 1EManhattan ValleyNew York, NY 10025
xcJa7SUk9rSQbxkErstfew,3.0,-72.533994,42.37158,65 University DrSte 5Amherst, MA 01002
sY78l10spysPY4vpT9qqsg,3.0,-83.7458059,42.2840998,Kerrytown Market407 N Fifth AveKerrytown Ann ArborAnn Arbor, MI 48104
jTPr0dFk2JgGYdDiIGro3Q,3.5,-83.7399823,42.2787103,715 N University AveDowntown Ann ArborAnn Arbor, MI 48113
UVPVAtsAiBOtw-BI_W9kTw,3.0,-118.445297,34.06257,Weyburn Ave and Westwood BlvdWestwoodLos Angeles, CA 90024
pSPsT1hggiw5RhFR1bSqSw,3.5,-122.2584566,37.8680235,2515 Durant AveTelegraph AveBerkeley, CA 94704
yuO-Qy1QQVumIhO0ijvl3w,3.0,-75.196776,39.955066,3701 Chestnut StUniversity CityPhiladelphia, PA 19104
MYkGOtjw_e0F3xr8ZxUA1A,3.5,-71.414454,41.825804,32 Exchange TerDowntownProvidence, RI 02903
02A7EMn1GbOtsX3w8NwTAA,3.5,-117.717543,34.096334,232 Yale AveClaremont, CA 91711
bccVcVv80u3Rqf3CiPM22A,2.0,-122.2591744,37.867937,2344 Telegraph AveTelegraph AveBerkeley, CA 94704
nXiu6PUFLtyJamPdmbKU8Q,4.0,-122.3108357,47.662056,4515 16th Ave NEUniversity DistrictSeattle, WA 98105
paEiq317vKj7-CEiGWUsbw,5.0,-71.1024004,42.3637162,Green Street Studios185 Green StCentral SquareCambridge, MA 02139
nrY4PxuZFND6Y1Tm4xNFbQ,5.0,-120.6587,35.2828,P.O.Box 4404San Luis Obispo, CA 93403
JDMMLQZbDhCtEytY9L5r0A,4.0,-86.918435,40.44163,1540 Northwestern AveWest Lafayette, IN 47906
3USg4W1p6dwlD-1_Op0C2A,5.0,-75.179174,39.952614,2400 Chestnut StRittenhouse SquarePhiladelphia, PA 19103
Vtst8E8txms-PGMv6AETnw,4.5,-79.0544747,35.9147806,137 E Rosemary StChapel Hill, NC 27514
BR2i3cvCs5ymmeAQ2Ook9A,3.5,-118.134674,34.144808,761 E Green St Ste 2PasadenaPasadena, CA 91101
zCKJ04uIdbI7c2JdXp-cHA,2.5,-73.7178307,42.7001449,444 BroadwayAlbany, NY 12204
o-q9Uy3VUV_mrOBhIC48tg,3.0,-75.2028565,39.9533287,224 S 40th StUniversity CityPhiladelphia, PA 19104
U4P9VW2ox8PsypWQsZzqng,4.5,-71.1041555,42.3655004,15 Western AveCentral SquareCambridge, MA 02139
xDgb-HSWJ_2A23iADT9e1w,3.0,-95.417191,29.720906,2506 Robinhood StWest UniversityHouston, TX 77005
hNKYyGv-wlB_WTiSX1sKcQ,3.5,-73.69179,42.7287696,55 Congress StTroy, NY 12180
KwoyRm7KFG7dHw-NbKla2w,4.5,-83.7417441,42.2778494,607 E William StDowntown Ann ArborAnn Arbor, MI 48104
WFgbeIrQDr1x7lyp9Kf4gQ,3.0,-75.192277,39.957869,101 N 35th StPowelton VillagePhiladelphia, PA 19104
JwETCi-1Ix4SKg4cGTwxQQ,4.5,-71.1207307,42.371861,56 JFK StreetHarvard SquareCambridge, MA 02238
_BELNPTsqzNRi1IPY1_Cvw,2.0,-122.314189,47.66413,4732 Brooklyn Ave NEUniversity DistrictSeattle, WA 98105
zNxOVDKl3WYNFZDjtXAc6w,3.5,-71.1215509,42.3725306,8 Eliot StHarvard SquareCambridge, MA 02138
4hf8Iqe-7qKlt2jIS5l1SA,4.0,-79.9435043,40.458827,5105 LIberty AveBloomfieldPittsburgh, PA 15224
n1yu-g8KobLRt81pNNskhA,2.0,-118.2772413,34.0261891,2810 S Figueroa StSouth Los AngelesLos Angeles, CA 90007
KCVy3xDOhMZBCbbLRsXvVw,4.5,-71.4094779,41.82843,125 N Main StCollege HillProvidence, RI 02903
zXNBJE2m-6KBA4jR9ja_8A,4.0,-118.442165852,34.0749147815,UCLA North CampusWestwoodLos Angeles, CA 90095
GsoYOQQ_7L9amG78lucepQ,3.0,-118.1302377,34.1457411,950 E Colorado BlvdSte 203PasadenaPasadena, CA 91106
9YCh_eHXQy5ozBO1p38aPw,3.0,-76.8952692,38.9976006,7810 Walker DriveGreenbelt, MD 20770
mN4GaI7KdRKZ253EgvpW_A,2.5,-76.9796743,38.9841835,1820 University Blvd EHyattsville, MD 20783
PlLsdaWKn6VzoSrT9BoEcA,4.5,-118.1303658,34.1446887,973 E Green StPasadenaPasadena, CA 91106
grtRbOhjogmnTXToPwFoNQ,4.0,-79.92187,40.4377489,5824 Forbes AveSquirrel HillPittsburgh, PA 15217
AOulzsSHnppyZf10dl4n0g,1.5,-118.4462369,34.0649849,100 UCLA Medical PlzSte 205-210WestwoodLos Angeles, CA 90095
Ln7BSlJKPmekHdeMxCqclA,5.0,-71.1216153,42.371948,22 Eliot StHarvard SquareCambridge, MA 02138
1AuS2TA0gBLYiMh7s1rwfQ,3.5,-117.6909282,34.1066586,2016 W Foothill BlvdUpland, CA 91786
dXO0TAdU8RCDw54r2MQLrA,3.5,-73.9656807,40.8051353,2876 BroadwayMorningside HeightsNew York, NY 10025
xRrnli_Yg_Dvu2hBHRfPTA,4.0,-80.4342,37.2337,801 University City BlvdBlacksburg, VA 24060
d_KFya2Ga7jYBk0Da84Qdg,4.0,-83.7373601,42.2901403,1149 Broadway StAnn Arbor, MI 48105
PiiDzC9wPzfVA-xyTXC0GQ,3.5,-122.1673116,37.4227062,554 Salvatierra WalkStanford, CA 94305
IIsJN_ilLI36zGAF3SMCCQ,3.5,-73.9652178,40.8014263,964 Amsterdam AveManhattan ValleyManhattan, NY 10025
JAlTNEkW0e3KE0vAhoR_YA,4.0,-84.3890788,33.7711566,610 Spring Street NWDowntownAtlanta, GA 30308
h_we4E3zofRTf4G0JTEF0A,3.0,-122.25894,37.863919,2556 Telegraph AveUC Campus AreaBerkeley, CA 94704
ehaoreB8IzKY8KvRGqxcUA,3.5,-79.9565895,40.4412411,214 Oakland AveOaklandPittsburgh, PA 15213
_jsJNMbVe6FbUHSDD1RZGA,2.5,-76.910957,38.998768,6000 Greenbelt RdGreenbelt, MD 20770
JT23bhY1mFme-EJdHjeMow,3.0,-122.2603908,37.8756447,1878 Euclid AveUC Campus AreaBerkeley, CA 94709
fFsEJQB2HhpfXV48ioxzXw,3.5,-73.9562943,40.8029602,2104 Frederick Douglass BlvdHarlemNew York, NY 10026
KpL73tUI4oKr9uW7SHD7mA,3.5,-120.663888,35.278955,725 Higuera StSan Luis Obispo, CA 93401
LLZBXU2OKVKte-MZlV5VOA,3.5,-71.1211114,42.3714347,65 JFK StHarvard SquareCambridge, MA 02138
F1VQ_kSwdOu0Y5x3bkLZiw,5.0,-83.74584,42.280532,125 S 5th AveDowntown Ann ArborAnn Arbor, MI 48104
I4hzlqf5JJAPSYygp1AyoQ,2.5,-73.9528646,40.8071966,210 St Nicholas AveHarlemNew York, NY 10027
6Ax2uEsGQCE-2Oxqoe8BWQ,4.0,-71.0835170746,42.3632529723,350 3rd St In Kendall SqKendall Square/MITCambridge, MA 02142
EdB_E_uQgHvPjlEdGOOgwQ,5.0,-118.1364837,34.142357,200 S El Molino AveSte 6PasadenaPasadena, CA 91101
HyxwnKF8aiYor-pMP5J65A,2.0,-95.400419,29.702052,1301 Braeswood BlvdMedical CenterHouston, TX 77030
2-cnVXiH4FOeibr6wteGOg,5.0,-97.7476634,30.2790484,1404 West AveBldg B, Ste 2000DowntownAustin, TX 78701
DGiylpvVZytoSIqSsVH5HQ,3.5,-76.95954,38.966693,3501 East West HwyHyattsville, MD 20782
rVBicVN6W_p9LyWcLyscgw,3.5,-76.5054061,42.446766,311 3rd StIthaca, NY 14850
WKj7NYkcjY79SvaqIunzVw,2.5,-80.4154,37.2297,204 Draper Road NWBlacksburg, VA 24060
EHxE_FVNr-eYbZwwy_H13g,3.0,-117.7191507,34.0962215,232 N Indian Hill BlvdClaremont, CA 91711
vwcikFtT-pmZOMFA1ARTTA,5.0,-118.268302,34.018666,3200 Maple AveSouth East LALos Angeles, CA 90011
hMbqc2RGNpTTM39DU6TCpg,2.0,-83.7465827,42.2804358,214 E Washington StDowntown Ann ArborAnn Arbor, MI 48104
jsUTsVpjI5QPtPfaciENHg,3.0,-71.0968574,42.3633061,781 Main StKendall Square/MITCambridge, MA 02139
JdG5e8zfYTu6_P29lQ-Wig,4.0,-72.520517,42.375703,28 Amity St1-EAmherst, MA 01002
xxiHB_oOFeTXKCzMxBOCdg,2.5,-75.2039977,39.9574379,4049 Market St.University CityPhiladelphia, PA 19104
NR8k-wkG1rObtnPIJTKMvw,3.5,-88.2317371,40.101862,500 E Peabody DrChampaign, IL 61821
dxoj-1BAoajy5Slc1mMvbw,5.0,-122.178095,37.434723,1101 Welch RdSte A-7Palo Alto, CA 94304
YRjZNZE_TOgjFja5bE02hA,5.0,-73.7252957,42.7374707,143 Troy-Schenectady RdWatervliet, NY 12189
rwLqUals7Xt_i6bw3zEEDA,1.5,-97.7416415,30.2946426,2815 Fruth StUniversity of TexasAustin, TX 78705
dUPFQ2eGe1pk6eLnIqCbTw,4.5,-73.6887,42.681891,235 N Greenbush RdTroy, NY 12180
sSmPTPgVpV735go2nWyDjQ,4.5,-79.074691,35.910263,200 W Main StCarrboro, NC 27510
I20o1h6gEPTl_dY1dgwxXg,2.0,-122.1610427,37.4402229,795 El Camino RealPalo Alto, CA 94301
Klbm92lwLF0xkiSIuD1XBQ,2.5,-120.6504145,35.2897393,1951 Monterey StSan Luis Obispo, CA 93401
Cs7Jj_7dGq79GJ7JsqFb8w,5.0,-118.4367551,34.0631451,WestwoodLos Angeles, CA 90024
V7bdnPpfySL1tyy5ZqdQVw,4.0,-95.418076,29.726096,5203 Kirby DrWest UniversityHouston, TX 77098
2Ad-D-B2C3w22mMmpuZgZQ,5.0,-118.275699,34.023537,400 W 30th StSouth Los AngelesLos Angeles, CA 90007
vpxUqSMqPJyhTisCDSG1_Q,4.0,-80.4151425,37.2304222,235 N Main StBlacksburg, VA 24060
6wlZNtRPwjHlwfJCizBs4g,2.5,-71.1186501,42.3732861,24 Dunster StHarvard SquareMid-Cambridge, MA 02138
Yiv2ECw7V16NIuiKbTetng,2.0,-118.1296977,34.1445827,995 E Green StSte 506PasadenaPasadena, CA 91106
bmAI2Sitz2lxntBWo1OO5g,3.0,-71.408849,41.823038,36 Pine StDownCityProvidence, RI 02903
POyN8waR0OzzZcsuhN0QOQ,4.5,-79.0219388,35.9068246,1115 Envron WayChapel Hill, NC 27514
6ceAEGAR9tegZA-kHPdfRA,3.0,-83.7472786,42.282285,201 N 4th AveKerrytown Ann ArborAnn Arbor, MI 48104
E--S5uEvbg11E8PC2GCYsA,5.0,-73.9518531,40.8087196,270 W 123rd StHarlemManhattan, NY 10027
1S-gum9ac37-pF4qA_CY8Q,3.5,-79.025257,35.924475,1720 Fordham BlvdChapel Hill, NC 27514
-KedUrm_YGt2s4Q9p_Q6Mg,4.5,-72.5198894,42.3780657,161 N Pleasant StAmherst, MA 01002
Lhsfy2uf8LyhMYgjbop7Sw,3.5,-79.949059,40.454009,4740 Baum BlvdBloomfieldPittsburgh, PA 15213
DXDMQ2YQ3A7JlclIT_KgDg,4.5,-120.660092,35.290659,584 California BlvdSan Luis Obispo, CA 93405
5eFcQAl8BkWB6gtrZN3NKQ,4.5,-97.741752,30.283729,Dobie Center Mall - Food Court2025 Guadalupe StThe DragAustin, TX 78705
isp0obbx6P3xHRaH9EBkDg,3.5,-95.416652,29.7165439,5515 KelvinWest UniversityHouston, TX 77005
d_Z92qQ3deaw1zK6lLFFTQ,4.0,-122.1585488,37.4381851,855 El Camino RealSte 120Palo Alto, CA 94301
RlSnnS3SkjVumfu7kzPLCg,4.0,-117.719160318,34.0967556115,300 N Indian Hill BlvdClaremont, CA 91711
Ot4XBIX8bIxYeLQX3MLDvA,2.5,-122.187447,37.4323228,1600 Sand Hill RdPalo Alto, CA 94304
tXbma_O3bO8LUfigOh1CdA,2.5,-73.7579081,42.7570716,899 New Loudon RdAlbany, NY 12205
OoW8Q8W6OsTKBkk5sJGW_Q,4.5,-120.661708,35.281247,969 Monterey StreetSan Luis Obispo, CA 93401
dVBp-ayxdvwG95BYfqKwDw,4.0,-88.2071521,40.1112565,127 Lincoln SqUrbana, IL 61801
BhUXAnkoiRYEHBUsFLUaQA,1.5,-73.6959053,42.7344162,44 Lower Hudson AveTroy, NY 12183
8RosTB42p7JsAWEc2Bx27A,2.0,-97.742851,30.288094,2405 NuecesSte HWest CampusAustin, TX 78705
vkMzqm0kcyG-_QJR8r6elw,2.5,-76.910957,38.998768,Beltway Plaza Mall6000 Greenbelt RdGreenbelt, MD 20770
NrSikK-10UHAd31l9wa65g,5.0,-73.9649672,40.8067573,601 West 114th StreetMorningside HeightsNew York, NY 10025
qQouzhAOkppSq10tRI0nxA,2.0,-79.0336856,35.9298806,1502 E Franklin StChapel Hill, NC 27514
JQPvIx1aJVu_ZNoZ5Uqsbg,3.5,-86.895002,40.418922,200 Main StLafayette, IN 47901
EQOZh5sP-Ipo_JefIKAVqg,3.5,-76.5094249,42.426554,315 Elmira RdIthaca, NY 14850
aFbK2N4jB72avKpooMpSOw,3.5,-122.2596317,37.867587,2430 Durant AveTelegraph AveBerkeley, CA 94704
aPja2Bns3PuqGWv-bNWOXw,4.5,-86.9347477,40.4643452,1570 Win Hentschel BlvdWest Lafayette, IN 47906
thDdjYlOd6Vide3mszGTRw,4.5,-118.4466284,34.061943,1008 Broxton AveWestwoodLos Angeles, CA 90024
L-8y-em67TVwmtEoQw2Xqg,4.0,-122.2519943,37.8695199,2299 Piedmont AveUC Campus AreaBerkeley, CA 94720
rWDZv7FPuIlTfosY4gZ_lA,4.5,-86.961339,40.457806,2801 Klondike RdSte BWest Lafayette, IN 47906
gBfNTd7TEyMEq7_quWNYnw,1.5,-118.132782,34.143931,99 S Lake AveSte 100PasadenaPasadena, CA 91101
Ws5jW7K4OgADEly5cCmsXg,3.0,-95.415488,29.716902,2400 Times BlvdWest UniversityHouston, TX 77005
RIj_iQP-GvD-8mkUcO7ThQ,5.0,-117.6982354,34.0924357,4849 Arrow HwyMontclair, CA 91763
J0_ihDCYiXm97XVzbx0Drg,2.5,-75.1953934,39.9583587,Powelton VillagePhiladelphia, PA 19104
PP0h6tNnk2imPnznb0hSpw,2.0,-84.3829591,33.7814681,125 10th St NEMidtownAtlanta, GA 30309
HBzT2Yld4Pdh1QihBRQy_Q,1.5,-74.6610114,40.3507173,30 Palmer Square EPrinceton, NJ 08542
uK2oeQSLdKN1JuhO-Qv7gA,3.5,-83.7427187,42.2794081,529 E Liberty StDowntown Ann ArborAnn Arbor, MI 48104
-0iqnv7MjKrgh7Q7bYRlUQ,4.0,-71.1189908,42.3741343,1432 Mass AveHarvard SquareCambridge, MA 02138
AxVbvx_WeSKJFOCd8lthIw,4.5,-122.263544,37.8661632,2240 Channing WayUC Campus AreaBerkeley, CA 94704
G17QUujz-e6oWV_-LQc4Ag,3.0,-74.6754345,40.302953,311 Nassau Park BlvdPrinceton, NJ 08540
G_ly5CisletsxEoJImPBhw,2.5,-88.207883,40.111028,209 S Broadway AveUrbana, IL 61801
qXh_8dyoLpniX1pv5jquOA,3.5,-72.5397411,42.3634568,426 Russell StHadley, MA 01035
3frikpuC7Cw_C60TMtvVVg,4.0,-88.2387211,40.1169798,118 N 1st StChampaign, IL 61820
r-dZCCNtld2ik0QRoTwuUQ,3.5,-83.740612,42.27942,233 S State StDowntown Ann ArborAnn Arbor, MI 48104
is_3J5wgSNx142iNaNrSHQ,3.5,-71.1182373,42.3720326,Harvard Sq71 Mt Auburn StHarvard SquareCambridge, MA 02138
3frFidAcPVYAFB2RxxkIdA,3.0,-79.948855,40.4448599,412 S Craig StOaklandPittsburgh, PA 15213
os2nfVL-eiIXzBFHYMZCLw,2.5,-74.5979036,40.3654694,4095 US Highway 1Monmouth Junction, NJ 08852
Fbycyr3KEjDQ4wO9AStmvQ,3.5,-79.9403158,40.4562317,5242 Baum BlvdBloomfieldPittsburgh, PA 15224
GHWV5BHXfuNB4HkCcRHh0A,4.0,-117.243798,32.887731,Torrey Pines Gliderport2800 Torrey Pines Scenic DrLa Jolla, CA 92037
qsBMwn3kTqQKde3NHKrPRg,4.5,-117.717539,34.096022,220 Yale AveClaremont, CA 91711
iTvZXijXHzz8VCWyIP0WoA,3.5,-71.1157917,42.3721128,1 Bow StHarvard SquareCambridge, MA 02138
_ewEvGkaCtNMzhqgg7STLA,3.5,-118.444907,34.060387,1116 Westwood BlvdWestwoodLos Angeles, CA 90024
7oC0qcOg-XSt4Xo1_u-9XA,3.5,-72.5310401,42.384917,RR 116Amherst, MA 01002
zKdJDuM-DWlK-qqH6YGbjQ,3.0,-71.4009732,41.8299308,290 Thayer StCollege HillProvidence, RI 02906
FZ3M3K7yIvIj770TE4JpKw,3.5,-97.740901,30.28343,Dobie Mall2021 Guadalupe StUniversity of TexasAustin, TX 78701
HqPPWAttTuBpDoKnAQt4Vw,3.0,-80.4329917,37.2316838,901 Prices Fork RoadBlacksburg, VA 24061
kj44upIDaMIPlYvsuweP4g,3.5,-88.2335202,40.1102514,401 E Green StChampaign, IL 61820
3rfoWwB2LsG6TSbmKk3C-w,4.0,-122.3130907,47.6616493,4510 University Way NEUniversity DistrictSeattle, WA 98105
Ib8YzGDYkaf7n4EMQ3-cRg,4.0,-76.9562888145,38.9662661213,2970 Belcrest Center WySte 103Hyattsville, MD 20782
PzNLnRud1tIUqJQiwYanIw,4.5,-117.22631,32.882894,9850 Genesee AveSte 720La Jolla, CA 92037
pAo-FVj_Kcorz8dGJP5-eA,4.0,-122.3131914,47.658175,4147 University Way NEUniversity DistrictSeattle, WA 98105
RT-NHBvJIxGfZWtIeaHJwA,5.0,-117.688637,34.093204,8801 Central AvenueSuite DMontclair, CA 91763
KnBHJZ_YlHy0OCem0Pabmg,1.0,-118.4452624,34.0632149,924 Westwood BoulevardSte 850WestwoodLos Angeles, CA 90024
G7aOYRU2rQLrqdzjaKOl4w,3.0,-118.2839022,34.0250376,3333 S Hoover StSouth Los AngelesLos Angeles, CA 90007
5-mzFAIGxO0nATMxjxi4fw,3.0,-117.2362026,32.8641868,4545 La Jolla Village DrSte D17La JollaLa Jolla, CA 92037
CxOApc8E_VnFvwYDbaIoSw,4.0,-76.508666,42.4426201,400 N Meadow StIthaca, NY 14850
2ERnU_ihjdwusbdlXSf3gg,3.5,-79.9347122,40.4511463,733 Copeland StShadysidePittsburgh, PA 15232
KCjZ4YY4lBsU9t53AMussw,3.5,-122.259839,37.86799,2433 Durant AveUnit CTelegraph AveBerkeley, CA 94704
03v8CXLbnGrHB-AxEV-8rw,4.0,-74.6606725,40.3143033,3535 US Rt 1Ste 177Princeton, NJ 08540
LW1svH-IFU7LAgK1giqi7Q,3.5,-76.4874828,42.4421482,100 Dryden RdIthaca, NY 14850
ocE_LWT9sfarhZ5IlB29sg,3.0,-118.1253745,34.1445178,1214 E Green StSte 104PasadenaPasadena, CA 91106
V5jiPApAZCxLrmmSH8fXxg,1.0,-118.1300566,34.1444835,960 E Green StSte 214PasadenaPasadena, CA 91106
tZT_0yAeFxuihVnGXoCbWQ,4.5,-88.2420999,40.116963,120 N Walnut StChampaign, IL 61820
gGvNgShksetPoimyKV8I9Q,3.5,-84.3843138,33.7804765,942 Peachtree StMidtownAtlanta, GA 30309
vAVMaIJET-OI39DyuupAaQ,5.0,-76.915052,38.995148,5711 Seminole StCollege Park, MD 20740
rCZx7hy61-PcGcTJ00y1Zg,4.0,-71.1005369,42.3647845,55 Bishop Richard Allen DrCentral SquareCambridge, MA 02139
IEWrs3H865vTkgPY_NSBPA,3.5,-118.127288,34.144862,1121 E Green StSte 1PasadenaPasadena, CA 91106
0h6jVwdRV1tiF4h21vkMDw,4.0,-83.7466605,42.2823836,211 E Ann StKerrytown Ann ArborAnn Arbor, MI 48104
7Xd_v1CzsQSdW9XfUg_YYg,2.5,-74.6507263,40.363321,Princeton Shopping Center301 N Harrison StPrinceton, NJ 08540
dTn4zWESE49YRd5Mox9MCg,3.0,-122.1614915,37.4281395,Stanford Campus Arbuckle Dining Pavilion655 Knight WayStanford, CA 94305
6rL53UVwKjD8MwY3is-U4w,4.5,-120.6607596,35.28111,1001 Higuera StSte ESan Luis Obispo, CA 93401
7QfMpiTnQIN8pSxfKRMGWQ,3.0,-76.4359731,42.4560854,987 Dryden RdIthaca, NY 14850
YRfDdBgWS4T80oJfKmVThA,3.0,-73.9536792,40.8069523,2217-23 Frederick Douglas BlvdHarlemNew York, NY 10026
mklo4H47YWK7f18YXTCEoA,4.0,-88.230154,40.110553,604 E Green StChampaign, IL 61820
KI2rgxOURuqU_i8Nc7DlTQ,3.5,-122.3131105,47.6620597,4525 University Way NEUniversity DistrictSeattle, WA 98138
7R0qrKQbwkbRQNFGc5tDcQ,1.0,-122.17,37.42,Palo Alto, CA 94309
rqn5hFLMJVHaQvfu2Czl5A,1.0,-72.55014,42.355961,Hampshire MallHadley, MA 01035
yO-VbEBYrBxhPXB6v2uVig,4.0,-80.5274971,43.4980824,550 King St NWaterloo, ON N2L 5W6
dWeGjqmrjfgfTRl-zejY_g,3.0,-73.953343,40.811452,125th StreetHarlemNew York, NY 10027
UTrqsP-oQrwoIOmBv_Jtzg,4.0,-88.2218905,40.1069815,1103 W Oregon StUrbana, IL 61801
